F20140430085015MC                     30      147384.11G                                                                                                                                                         
D20140430085015900036414AB09201404300850         625.00          31.25           0.00D2567639128000 MC                                                                                                           
D20140430085015900036414AB09201404300850         260.00          13.00           0.00D2649639128000 MC                                                                                                           
D20140430085015900036414AB09201404300850         320.00          16.00           0.00D2792639128000 MC                                                                                                           
D20140430085015900036414AB09201404300850         400.00          20.00           0.00D3565639128000 MC                                                                                                           
H20140430085015900036414BCCAD1020140430085020140430        6588.75        6275.00         313.75           0.0000055YICE    MC                                                                                   
D20140430085015900036414BC10201404300850         235.00          11.75           0.00D0706639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         235.00          11.75           0.00D0721639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         425.00          21.25           0.00D0730639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         325.00          16.25           0.00D0736639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         520.00          26.00           0.00D0782639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         275.00          13.75           0.00D0796639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         215.00          10.75           0.00D0838639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         235.00          11.75           0.00D0985639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         410.00          20.50           0.00D0989639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         235.00          11.75           0.00D2701639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         100.00           5.00           0.00D2712639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         215.00          10.75           0.00D2717639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         285.00          14.25           0.00D2726639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         520.00          26.00           0.00D2737639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         610.00          30.50           0.00D3488639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         235.00          11.75           0.00D3820639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         325.00          16.25           0.00D3877639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         660.00          33.00           0.00D3933639128000 MC                                                                                                           
D20140430085015900036414BC10201404300850         215.00          10.75           0.00H7149639128000 MC                                                                                                           
H20140430085015900036414NBCAD0420140430085020140430        1073.50         950.00         123.50           0.0000055YICE    MC                                                                                   
D20140430085015900036414NB04201404300850         340.00          44.20           0.00D0204639128000 MC                                                                                                           
D20140430085015900036414NB04201404300850         350.00          45.50           0.00D2152639128000 MC                                                                                                           
D20140430085015900036414NB04201404300850         260.00          33.80           0.00D2191639128000 MC                                                                                                           
H20140430085015900036414NLCAD0120140430085020140430        3428.78        3034.32         394.46           0.0000055YICE    MC                                                                                   
D20140430085015900036414NL01201404300850         265.00          34.45           0.00D1001639128000 MC                                                                                                           
D20140430085015900036414NL01201404300850         594.32          77.26           0.00D1002639128000 MC                                                                                                           
D20140430085015900036414NL01201404300850         345.00          44.85           0.00D1009639128000 MC                                                                                                           
D20140430085015900036414NL01201404300850         460.00          59.80           0.00D1024639128000 MC                                                                                                           
D20140430085015900036414NL01201404300850         800.00         104.00           0.00D2190639128000 MC                                                                                                           
D20140430085015900036414NL01201404300850         570.00          74.10           0.00D2694639128000 MC                                                                                                           
H20140430085015900036414NSCAD0320140430085020140430        4442.08        3862.68         579.40           0.0000055YICE    MC                                                                                   
