F20140409084835MC                    116     2130787.64Y                                                                                                                                                         
D20140409084835900000115AB09201404090848         266.72           6.84           0.00D3741636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         148.22           4.60           0.00D3784636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         142.36           5.23           0.00D3785636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          21.00           0.96           0.00D3820636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         191.00           4.98           0.00D3877636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          62.00           2.88           0.00D3933636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          13.00           0.60           0.00H5193636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          21.00           0.96           0.00H5997636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          26.68           0.83           0.00H7183636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          92.36           3.46           0.00H7190636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         588.00          17.52           0.00H7696636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          54.18           2.16           0.00H8500636168000 MC                                                                                                           
H20140409084835900000115BCCAD1020140409084820140409       31824.57       31028.76         795.81           0.0000055YICE    MC                                                                                   
D20140409084835900000115BC10201404090848         695.38          19.06           0.00D0004636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         107.50           3.09           0.00D0010636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         450.31          12.58           0.00D0012636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848          15.50           0.43           0.00D0034636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848          13.59           0.74           0.00D0351636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848          22.00           0.60           0.00D0602636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         122.00           4.16           0.00D0678636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         338.53           7.47           0.00D0705636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         418.45          11.77           0.00D0706636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848          21.05           0.68           0.00D0707636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         270.92           6.72           0.00D0708636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         455.56          12.59           0.00D0709636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         175.04           3.24           0.00D0710636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         225.90           4.15           0.00D0711636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         814.07          20.91           0.00D0714636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848          93.36           2.01           0.00D0715636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         150.10           4.47           0.00D0716636168000 MC                                                                                                           
